name,latitude,longitude
Santa Maria,15.9243,120.8123
Santa Maria,15.79603,120.59873
Santa Maria,15.71902,120.58963
Santa Maria,15.64365,120.42635
Santa Maria,15.5571,120.5741
Santa Maria,15.5232,120.7925
Santa Maria,15.25324,120.67346
Santa Maria,15.33625,120.65782
Santa Maria,15.22259,120.59783
Santa Maria,15.08672,120.76991
Santa Maria,14.98104,120.73931
Santa Maria,14.92113,120.57571
Santa Maria,14.93669,120.19553
Santa Maria,14.91,120.6022
Santa Maria,14.90964,120.67997
Santa Maria,14.9069,120.5878
Santa Maria,14.82083,120.96361
Santa Maria,14.72075,121.94746
Santa Maria,14.4719,121.4286
Santa Maria,14.0262,121.3118
Santa Maria,13.9633,122.2108
Santa Maria,13.9505,122.2899
Santa Maria,13.77464,120.96446
Santa Maria,13.7,122.33333
Santa Maria,13.702,122.1734
Santa Maria,12.57883,121.46041
Santa Maria,10.9407,123.387
Santa Maria,8.65778,125.89194
Santa Maria,8.46667,123.4
Santa Maria,8.03333,126.1625
Santa Maria,7.99167,126.445
Santa Maria,6.93312,122.07031
Santa Maria,6.55361,125.47083
Santa Maria,17.48333,121.73333
Santa Maria,17.36667,120.5
Santa Maria,15.97854,120.6996
Santa Maria,14.83333,121
Santa Maria,14.5,121.41667
Santa Margarita River,12.03333,124.66667
Santa Margarita,12.03778,124.65778
Santa Margarita,11.15417,125.56306
Santa Margarita,10.41306,124.8225
Santa Marcela,18.28333,121.43333
Santa Marcela,18.2922,121.4381
Santa Magdelena,18.094,120.6339
Santa Magdalena,12.648,124.1093
Santa Magdalena,12.65,124.08333
Santa Lutgarda,14.90521,120.6977
Santa Lucia River,15.6936,120.5531
Santa Lucia River,14.76667,120.53333
Santa Lucia River,14.12881,121.76584
Santa Lucia Creek,14.9,120.73333
Santa Lucia,20.74433,121.84328
Santa Lucia,17.13654,121.73374
Santa Lucia,17.1175,120.45306
Santa Lucia,16.6406,121.2531
Santa Lucia,16.3971,120.3462
Santa Lucia,15.96084,120.55795
Santa Lucia,15.68181,120.77546
Santa Lucia West,15.7046,120.5717
Santa Lucia,15.62292,120.5332
Santa Lucia,15.48184,120.77456
Santa Lucia Young,15.45992,120.79466
Santa Lucia,15.36806,120.48643
Santa Lucia,15.2097,121.0061
Santa Lucia,15.21358,120.62963
Cupang,15.13705,120.80371
Santa Lucia,15.09403,120.7915
Santa Lucia,15.02321,120.69716
Santa Lucia,14.94,121.0304
Santa Lucia,14.9361,120.62283
Santa Lucia,14.93333,120.6
Santa Lucia,14.89507,120.73268
Santa Lucia Wakas,14.88551,120.69906
Santa Lucia,14.76328,120.53776
Santa Lucia,14.5971,121.0304
Santa Lucia,14.1789,121.4103
Santa Lusia,14.1574,121.4137
Santa Lucia,14.1207,121.7735
Santa Lucia,14.0349,121.4312
Santa Lucia,13.913,122.251
Santa Lucia,13.88333,120.91667
Santa Lucia,13.65,123.16667
Santa Lucia,10.642,123.7538
Santa Lucia,17.12482,120.47092
Lourdes,13.4127,123.4963
Santa Lourdes,12.8153,124.0799
Santa Justina,13.3967,123.4731
Santa Justa Tuno,11.3,122.05
Santa Justa,11.31001,122.04711
Santa Juliana,15.32826,120.42863
Santa Josefa,7.99111,126.03
Santa Josefa,8.03877,126.0211
Santa Jacaba,13.88333,122.26667
Santa Isabel Norte,17.20427,121.82052
Santa Isabel,16.8062,120.346
Santa Isabel,14.84193,120.83777
Santa Isabel,14.45,120.9
San Isabel,14.0888,121.3517
Santa Isabel,13.7,123.2
Santa Isabel,13.6,124.31667
Santa Isabel,13.41667,123.5
Santa Isabel,13.41667,120.5
Santa Inez River,14.7116,121.332
Santa Ines River,14.76899,120.89684
Santa Ines River,8.88333,124.9
Santa Ines,16.05,120.48333
Santa Ines,15.7019,120.6099
Santa Ines West,15.55694,120.46448
Santa Ines,15.22434,120.58396
Santa Ines,14.9966,120.6528
Santa Ines,14.87354,120.86043
Santa Ines,14.78389,120.88341
Santa Ines,14.7272,121.3238
Santa Ines,8.96361,124.94167
Santa Inez,8.5325,124.85028
Santa Ines,8.52111,125.71917
Santa Ignacia,15.6169,120.4358
Santa Ignacia,15.58333,120.45
Santa Filomena Shoals,10.65139,120.7475
Santa Filomena,18.52168,121.07873
Santa Filomena,18.4299,121.46421
Santa Filomena,14.96681,120.63677
Santa Filomena,14.0885,121.2865
Hacienda Santa Filomena,10.49936,123.419
Santa Filomena,10.26667,125.18333
Santa Filomena,9.75181,123.34463
Santa Filomena,9.62053,123.97223
Santa Filomena,8.27139,124.26083
Santa Filomena,7.81,126.43917
Santa Fe River,16.3855,121.0918
Santa Fe Creek,11.7111,122.0983
Santa Felicitas,17.90806,121.57999
Santa Fe,16.1595,120.9381
Santa Fe,15.0103,120.2102
Santa Fe,12.924,123.6559
Santa Fe,12.15656,121.99411
Santa Fe,11.7122,122.0964
Santa Fe,11.68806,125.46444
Santa Fe,11.4869,123.0471
Santa Fe,11.26806,124.73917
Santa Fe,11.18556,124.91611
Santa Fe,11.1544,123.8058
Santa Fe,10.2375,124.77194
Santa Fe,9.33694,125.94333
Santa Fe,8.62694,125.68667
Santa Fe,8.3425,124.78083
Santa Fe,7.37861,126.555
Santa Fe,16.2,120.88333
Santa Fe,12.16667,122.01667
Santa Fe,11.18333,124.93333
Santa Fe,11.16667,123.78333
Santa Elena River,11.3529,124.9946
Santa Elena,14.81702,120.74408
Santa Elena,14.6319,121.0995
Santa Elena,14.2616,122.6709
Santa Elena,14.17023,122.38246
Santa Elena,14.13333,122.91667
Santa Elena,14.0355,121.3606
Santa Elena,13.4111,123.4352
Santa Elena,12.0989,124.7781
Santa Elena,11.35611,125.01556
Santa Elena,11.1,124.96667
Santa Elena,10.9,124.93333
Santa Elena,14.2,122.38333
Santa Cruz River,16.3856,121.0918
Santa Cruz River,15.7596,119.9091
Santa Cruz River,14.76333,120.78861
Santa Cruz River,14.3042,121.4129
Santa Cruz River,13.483,122.0296
Santa Cruz River,13.06667,120.71667
Santa Cruz River,12.1843,123.8696
Longos Point,15.7346,119.8699
Santa Cruz Point,13.5485,122.0094
Santa Cruz Point,10.8222,119.599
Santa Cruz Point,6.83472,125.41806
Santa Cruz Pambilog,15.07889,120.8084
Santa Cruz Island,13.50806,122.07972
Santa Cruz Inner Harbor,15.76667,119.9
Santa Cruz Harbor,13.48529,122.06304
Santa Cruz Creek,14.91667,120.56667
Santa Cruz Biga-a,11.66667,122.31667
Santa Cruz Bay,10.40609,119.0603
Santa Cruz Bay,8.83333,126.31667
Santa Cruz Bank,6.87963,122.00887
Santa Cruz Anchorage,6.82056,125.4175
Mount Santa Cruz,15.1472,120.0934
Santa Cruz,14.6,120.98333
Santa Cruz,18.51646,121.31052
Santa Cruz,18.48326,122.15515
Santa Cruz,18.39939,121.53005
Santa Cruz,18.024,120.4985
Santa Cruz East,17.893,120.467
Santa Cruz,17.829,121.3316
Santa Cruz,17.66114,120.40102
Santa Cruz,17.08556,120.45222
Santa Cruz,17.01719,121.58091
Santa Cruz,16.7618,120.3528
Santa Cruz,16.31667,120.96667
Santa Cruz,15.95,121.1
Santa Cruz,15.94444,120.72083
Santa Cruz,15.7281,120.7473
Santa Cruz,15.7654,119.9092
Santa Cruz,15.6144,120.8419
Santa Cruz,15.54334,120.59571
Santa Cruz,15.45086,120.82124
Santa Cruz,15.2746,120.9912
Santa Cruz,15.34066,120.68603
Santa Cruz,15.30815,120.85318
Santa Cruz,15.28918,120.97959
Santa Cruz,15.26667,121.03333
Santa Cruz,15.2333,120.8333
Santa Cruz,15.20677,120.66457
Santa Cruz,15.1451,120.8032
Santa Cruz,15.1267,120.55975
Santa Cruz,15.11096,120.69858
Santa Cruz,15.00445,120.7768
Santa Cruz,14.90587,120.71531
Santa Cruz,14.9127,120.56659
Santa Cruz,14.84006,120.86825
Santa Cruz,14.86452,120.67515
Santa Cruz,14.83546,120.95515
Santa Cruz,14.76231,120.79057
Santa Cruz,14.2814,121.4161
Santa Cruz,14.23333,122.68333
Santa Cruz,14.15,122.83333
Santa Cruz,14.1207,122.8949
Santa Cruz,14.11667,121.28333
Santa Cruz,14.02056,121.35722
Santa Cruz,13.98333,121.21667
Santa Cruz,13.9215,123.4919
Santa Cruz,13.9167,122.3074
Santa Cruz,13.865,121.1887
Santa Cruz,13.81667,123.31667
Santa Cruz,13.7118,123.2261
Quipayo,13.699,123.2031
Santa Cruz,13.6475,123.16639
Santa Cruz,13.61667,123.18333
Santa Cruz,13.5924,123.4189
Santa Cruz,13.5697,123.13
Santa Cruz,13.4705,123.5305
Santa Cruz,13.4758,122.0275
Santa Cruz,13.4048,123.3365
Santa Cruz,13.3206,123.7285
Santa Cruz,13.23333,123.51667
Santa Cruz,13.0736,120.7226
Santa Cruz,13.04083,124.01278
Santa Cruz,12.9858,123.4893
Santa Cruz,12.8763,124.0566
Santa Cruz,12.8067,124.1149
Santa Cruz,12.1603,123.8975
Santa Cruz,11.93333,124.43333
Santa Cruz,11.7941,122.1474
Santa Cruz,11.7666,122.0967
Santa Cruz,11.68333,122.33333
Santa Cruz,11.439,124.4106
Santa Cruz,11.3774,124.8001
Santa Cruz,11.3462,124.4754
Santa Cruz,11.3347,122.6511
Santa Cruz,11.15444,124.83167
Santa Cruz,11.12056,124.96
Santa Cruz,11.05583,125.75167
Hacienda Santa Cruz,10.9493,123.3432
Santa Cruz,10.8905,124.4401
Santa Cruz,10.88333,122.7
Santa Cruz,10.86583,124.93528
Santa Cruz,10.8,122.45
Santa Cruz,10.68333,122.51667
Santa Cruz,10.6514,124.3386
Santa Cruz,10.63376,123.0821
Santa Cruz,10.44567,123.3572
Santa Cruz,10.38333,124.75
Santa Cruz,10.3789,124.9706
Santa Cruz,10.32167,125.56194
Santa Cruz,10.21667,124.98333
Santa Cruz,10.055,125.0275
Santa Cruz,10.0068,123.414
Santa Cruz,9.88333,123.86667
Santa Cruz,9.8385,124.1641
Santa Cruz,9.81667,126.1
Santa Cruz,9.64667,125.90722
Santa Cruz,9.59194,121.22056
Santa Cruz,9.5352,123.1054
Santa Cruz,8.83524,126.31281
Santa Cruz,8.632,123.692
Santa Cruz,8.60361,124.91194
Santa Cruz,7.65139,122.99722
Santa Cruz,7.6392,123.0202
Santa Cruz,7.20528,125.61972
Santa Cruz,6.94583,125.70694
Santa Cruz,6.83694,125.41306
Santa Cruz,7.11667,126.5
Santa Cruz,17.05716,120.49111
Santa Cruz,15.76667,120.03333
Santa Cruz,14.2737,121.4106
Santa Cruz,13.46667,122.01667
Santa Cruz,13.13333,120.83333
Santa Cruz,6.9,125.38333
Santa Clara Sur,13.76667,121.03333
Santa Clara Norte,13.76667,121.03333
Mount Santa Clara,16.2319,121.02904
Estero de Santa Clara,14.58333,121.01667
Santa Clara,14.55083,120.99917
Santa Clara,15.7063,120.7158
Santa Clara,15.5779,120.7973
Santa Clara,14.82259,120.95019
Santa Clara,14.02362,121.2051
Santa Clara,13.75361,121.06056
Santa Clara,10.77028,122.44167
Santa Clara,6.6782,122.06
Santa Cecilia,16.3877,120.4002
Santa Cecilia,14.1054,122.2016
Santa Catalina Sur,13.87384,121.43104
Santa Catalina River,14.91667,120.6
Santa Catalina Norte,13.87083,121.3575
Santa Catalina Matanda,15.0903,120.98293
Santa Catalina,10.7607,123.0296
Santa Catalina Bata,15.09797,120.98055
Santa Catalina,18.356,120.6692
Santa Catalina,18.26667,120.58333
Santa Catalina,17.59667,120.35917
Santa Catalina,16.08333,119.8
Santa Catalina,16.0835,120.6116
Santa Catalina,16.0108,119.7958
Santa Catalina,15.05884,120.79904
Santa Catalina,14.96179,120.67082
Santa Catalina,14.92453,120.59165
Santa Catalina,14.1213,121.3419
Santa Catalina,14.00438,121.83733
Santa Catalina Norte,13.89748,121.42134
Santa Catalina,13.7981,122.392
Santa Catalina,9.3337,122.8637
Santa Catalina,17.58426,120.35762
Santa Catalina,9.25,122.96667
Santa Carmen,11.3288,122.6132
Santa Brigida,13.93333,122.28333
Santa Brigida,12.56783,121.48901
Santa Barbara,17.76544,121.75149
Santa Barbara,16.3498,119.9134
Santa Barbara,16.3219,120.3467
Santa Barbara,16.0009,120.4023
Santa Barbara,15.709,120.9977
Santa Barbara,15.5791,120.6949
Santa Barbara,15.549,119.9608
Santa Barbara,15.38494,120.79611
Santa Barbara,15.3338,119.9993
Santa Barbara,15.01674,120.63035
Santa Barbara,14.94095,120.88701
Santa Barbara,14.92823,120.59372
Santa Barbara,12.7972,124.1256
Santa Barbara,10.82306,122.53444
Santa Barbara,10.71667,122.26667
Santa Barbara,6.7313,121.9606
Santa Barbara,15.98333,120.41667
Santa Barbara,10.85,122.55
Santa Antigua,17.55,120.41667
Anastacia,14.13517,121.1367
Santa Anastacia,13.13333,121.13333
Santa Ana River,10.54956,122.5364
Santa Ana Bay,10.54516,122.5342
Santa Ana,14.5782,121.0071
Santa Ana,18.46986,122.14775
Santana,18.07007,120.78973
Santa Ana,16.3553,120.3644
Santa Ana,16.0248,120.7096
Santa Ana,15.0955,120.767
Santa Ana,14.78851,120.88246
Santa Ana,14.54723,121.07446
Santa Ana,14.36797,121.50169
Santa Ana,14.0133,121.3325
Santa Ana,12.92194,124.0725
Santa Ana,11.718,122.1487
Santa Ana,11.4268,123.1122
Santa Ana,11.307,122.531
Santa Ana,11.24932,122.06641
Santa Ana,11.0028,122.7284
Santa Ana,10.92583,124.92833
Santa Ana,10.52477,122.5421
Santa Ana,9.19278,125.56444
Santa Ana,8.53694,124.80194
Santa Ana,8.50611,125.97667
Santa Ana,8.51667,124.78333
Santa Ana,8.4331,123.7737
Santa Ana,7.08278,125.62194
Santa Ana,18.38333,122.23333
Santa Ana,15.11667,120.75
Santa Amalia Rock,14.38553,120.56092
Santa,17.486,120.4348
Santa,17.33742,121.80815
Santa,17.51429,120.44727
San Simon East,16.3933,120.3884
San Simon,14.9996,120.7808
San Simon,8.43722,124.56028
San Simon,15,120.8
San Silvestre,11.48333,123
San Sebastian River,11.71667,125.01667
San Sebastian Creek,15.9983,119.8589
Estero de San Sebastian,14.6,120.9833
San Sebastian,17.62327,120.36352
San Sebastian,16.01667,120.35
San Sebastian,15.04949,120.78951
San Sebastian,14.82943,120.7354
San Sebastian,14.45,120.9
San Sebastian,13.9816,121.1018
San Sebastian,13.7283,123.5939
San Sebastian,12.6192,124.0927
San Sebastian,11.71,125.01806
San Sebastian,10.81667,122.53333
San Sebastian,9.46694,123.30556
San Sebastian,11.73333,125.03333
San Saturnino,11.67389,125.46083
Mount Sansanan,10.80815,122.2023
Sansan,11.06833,123.94139
Salvador Island,15.5191,119.9137
San Salvador,15.5264,119.9264
San Salvador,14.2204,121.4762
San Salvador,13.9691,121.1253
San Salvador,8.65028,125.90528
San Rufino,12.2268,124.5676
San Roque River,10.03264,125.00356
Hacienda San Roque,10.90444,123.0046
Hacienda San Roque,10.4193,122.9341
San Roque Dau First,14.97711,120.57688
San Roque Cutcut,15.13333,120.58333
San Roque Creek,10.6,123.73333
San Roque Channel,10.0993,125.485
San Rogue,10.687,122.654
San Roque Arbol,14.89917,120.54451
San Roque,13.15472,123.75417
San Roque,18.5713,121.12193
San Roque,18.3432,120.6137
San Roque,18.1741,120.6531
San Roque,17.85872,121.54301
San Rogue,17.2723,120.4218
San Roque,17.16667,121.98333
San Roque,17.0429,121.75695
San Roque,16.2734,119.8321
San Roque,16.1039,120.6842
San Roque,16.0529,120.7576
San Roque,16.05,120.43333
San Roque,15.8959,120.8924
San Roque,15.7335,120.6256
San Roque,15.6552,120.7801
San Roque,15.6377,119.9343
San Roque,15.5,120.91667
San Roque,15.29248,120.88345
San Roque,15.26146,120.65183
San Roque,15.32465,120.92624
San Roque,15.25,120.85
San Roque,15.24048,120.95504
San Roque Bitas,15.15549,120.72364
San Roque,15.06982,120.7559
San Roque,15.05,120.55
San Roque,15.01325,120.844
San Roque,15.00946,120.93831
San Roque,15.00212,120.89155
San Roque,14.96194,120.75694
San Roque,14.97714,120.6212
San Roque,14.93107,120.5075
San Roque,14.91204,120.71459
San Roque,14.85656,120.95256
San Roque,14.83333,120.76667
San Roque,14.8074,120.7095
San Roque,14.77966,120.54248
San Roque,14.65,120.95
San Roque,14.6256,121.0987
San Roque,14.5471,121.2109
San Roque,14.54136,121.06679
San Roque,14.542,121.0017
San Roque,14.5255,121.1668
San Roque,14.48123,120.90065
San Roque,14.36809,121.06233
San Roque,14.3219,122.5459
San Roque,14.3072,120.77371
San Roque,14.2272,121.3226
San Roque,14.2021,121.6981
San Roque,14.116,121.4637
San Roque,14.1615,121.5211
Ilayang San Roque,14.13,121.4524
Ilayang San Roque,14.1088,121.474
San Roque,14.1,121.13333
San Roque,14.0724,121.3054
San Roque,14.0458,121.2671
San Roque,13.9401,122.3562
San Roque,13.9029,122.2967
San Roque,13.8576,121.2058
San Roque,13.83333,121.98333
San Roque,13.7977,122.0285
San Roque,13.8,123.3227
San Roque,13.79315,120.99357
San Roque,13.7595,123.8657
San Roque,13.71917,123.51889
San Roque,13.7306,123.4953
San Roque,13.7129,123.2136
San Roque,13.66667,123.18333
San Roque,13.65,123.16667
San Roque,13.617,124.3198
San Roque,13.6218,123.1749
San Roque,13.5535,123.2782
San Roque,13.4248,123.4143
San Roque,13.3962,123.3735
San Roque Sagumay,13.4006,123.2852
San Roque,13.3458,123.3147
San Roque,13.2837,123.7422
San Roque,13.2474,123.769
San Roque,13.05,123.61667
San Roque,13.01194,124.02361
San Roque,12.98333,123.8
San Roque,12.9063,123.6124
San Roque,12.7393,124.0839
San Roque,12.6136,123.6811
San Roque,12.53333,124.86667
San Roque,12.5218,122.1203
San Roque,11.7527,121.9876
San Roque,11.6541,122.273
San Roque,11.6271,122.1852
San Rogue,11.5321,124.8906
San Roque,11.4849,123.1504
San Roque,11.395,125.57694
San Rogue,11.3089,122.6194
San Roque,11.2374,122.525
San Roque,11.16667,124.8
San Roque,11.05,125.01667
San Roque,11.04417,125.75738
San Roque,11.032,124.0005
San Roque,11.03333,122.91667
San Roque,11.00972,125.0375
San Roque,10.89306,125.01083
San Roque,10.7276,121.9919
San Roque,10.647,125.1293
San Roque,10.6389,122.2123
San Roque,10.6303,122.6887
San Roque,10.6043,123.7441
San Roque,10.584,122.1054
San Roque,10.4169,121.9635
San Roque,10.3866,124.957
San Roque,10.38333,124.75
San Roque,10.3,123.88333
San Roque,10.25829,123.86105
San Roque,10.15616,125.13125
San Roque,10.15,125
San Roque,10.035,125.00917
San Roque,9.80361,126.06444
San Roque,9.7383,123.3605
San Roque,9.62239,123.9227
San Roque,9.42222,125.55861
San Roque,8.23333,124.23333
San Roque,7.91667,126.365
San Roque,6.9513,122.02563
San Roque,6.6729,121.9659
San Roque,12.46667,124.86667
San Roman,15.76667,120.6
San Ramon,12.4377,124.3409
San Roque River,11.7523,121.9872
San Roque,10.0919,124.32262
San Roque,8.3547,123.8188
San Ricardo,15.5959,120.9727
San Ricardo,9.9128,125.2767
San Ricardo,9.99107,125.26052
San Remigio River,11.08333,123.93333
San Remigio,11.0809,123.9381
San Remigio,10.83278,122.0875
San Remigio,11,123.93333
San Remigio,10.88333,122.11667
San Raymundo,15.91666,120.66663
San Raymundo,15.6544,120.6377
San Raymundo,6.05,121
San Ramon West,17.41667,120.7
San Ramon River,12.26667,125.36667
San Ramon River,7.00194,121.92028
San Ramon Penal Colony,7.00083,121.92639
San Ramon East,17.41667,120.71667
San Ramon Bay,12.28333,125.38333
San Ramon,17.4135,120.7076
San Ramon,17.03333,120.58333
Ramon,16.11951,120.11394
San Ramon,13.7221,123.54
San Ramon,13.6181,123.0383
La Opinion,13.3855,123.3471
San Ramon,13.2595,124.0796
San Ramon,13.26927,123.53508
San Ramon,13.0531,123.696
San Ramon,12.9958,124.0528
San Ramon,12.98083,123.99111
San Ramon,12.96583,123.51028
San Ramon,12.6617,123.9415
San Ramon,12.2684,125.3724
San Ramon,11.6632,122.2971
San Ramon,11.48333,123
San Ramon,9.3725,122.8163
San Rafael,16.0725,120.741
San Rafael River,14.83482,121.99035
San Rafael Point,12.3378,123.7897
San Rafael Island,14.83942,122.00124
San Rafael Bay,6.67722,121.93111
San Rafael,18.3,120.65
San Rafael West,17.46667,121.75
San Rafael East,17.46658,121.75552
San Rafael,17.3342,120.446
Cabeseria Diecisiete y Veintiuno,17.07634,121.96743
San Rafael,16.9023,120.4535
San Rafael,15.73333,121.05
San Rafael,15.65928,120.72599
San Rafael,15.46627,120.59691
San Rafael,15.1912,120.0426
San Rafael,15.08185,120.67679
San Rafael,15.0598,120.0635
San Rafael,14.98488,120.20703
San Rafael,14.94833,120.96222
San Rafael,14.89906,120.69352
Baruya,14.87396,120.53238
San Rafael,14.82088,121.99377
San Rafael,14.73476,121.15365
San Rafael,14.54028,120.99639
San Rafael,14.43244,120.87818
San Rafael,14.25,122.7
San Rafael,14.16667,121.51667
San Rafael,14.1476,121.6711
San Rafael,14.12832,121.13829
San Rafael,14.1284,121.4147
San Rafael,14.0688,121.298
San Rafael,13.9634,122.5824
San Rafael,13.9318,121.9927
San Rafael,13.8574,122.2408
San Rafael,13.83333,122.21667
San Rafael,13.7953,122.8935
San Rafael,13.71667,123.53333
San Rafael,13.68333,123.5
San Rafael,13.6585,123.5049
San Rafael,13.6,123.13333
San Rafael,13.41667,123.5
San Rafael,13.21667,123.6
San Rafael,13.09417,122.96
San Rafael,13.02667,124.15389
San Rafael,12.96722,123.82389
San Rafael,12.9725,123.509
San Rafael,12.8905,123.6823
San Rafael,12.6625,124.1283
San Rafael,12.18477,119.90771
San Rafael,11.3228,122.6072
San Rafael,11.1781,122.8273
San Rafael,10.8754,122.1311
San Rafael,10.7,122.56667
San Rafael,10.68333,122.36667
San Rafael,10.6399,122.2092
San Rafael,10.6182,122.175
Acacia,10.2175,124.87111
San Rafael,9.9854,118.9654
San Rafael,7.76389,126.45583
San Rafael,6.6905,121.969
San Rafael,14.9933,120.96674
San Rafael,11.16667,122.85
San Quintin,17.69199,120.42966
San Quintin,17.5424,120.5199
San Quintin,15.9854,120.8132
San Quintin,15.5091,120.5473
San Quintin,17.55,120.51667
San Quintin,15.98333,120.81667
Sonquil,15.98814,120.39057
Sangue Creek,9.4436,122.5896
Sangue,9.4458,122.5898
San Policarpo Bay,12.18333,125.5
San Policarpo,12.1791,125.5072
San Policarpio,12.0686,124.5695
San Policarpo,12.18333,125.5
Port San Pio Quinto,18.9,121.85
San Pioquinto,14.06667,121.15
San Pinetan Point,12.962,123.1575
San Pelagio,11.99162,124.78245
San Pedro Verdadero,13.96998,121.30305
San Pedro Secundo,14.9182,120.5113
San Pedro River,14.37045,121.07
San Pedro River,12.01667,124
San Pedro Point,12.53033,122.24961
San Pedro Martir,16.08806,120.02639
San Pedro Island,10.4594,125.2241
San Pedro Island,10.166,124.1989
San Pedro de Bulbuluacan,17.13073,120.49546
San Pedro Cove,11.46667,119.73333
Calipayan,15.54408,120.4245
San Pedro Bay,11.17694,125.10778
San Pedro Apartado,15.83702,120.56521
Fort San Pedro (historical),10.68798,122.58005
Fort San Pedro,10.3,123.9
San Pedro,18.3622,120.6382
San Pedro,18.0776,120.6328
